X,Y,OBJECTID,record,vesselTerms,areaIdentifier,chart,positionQuality,positionSource,depth,soundingType,yearSunk,history,latitudeDD,longitudeDD
-7892495.07274422,5211058.69584648,78,2055,VIRGINIAN,A,13270,Poor,Direct,0,,,"(NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV)",42.333431,-70.899489
-7897906.76025256,5211184.13525014,79,2056,ACTOR,A,13270,Low,Direct,0,,,"HISTORY NM DATED 11/21/24, REPORTED FAILED TO LOCATE (NOT PRESENTLY CHARTED) (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV) DESCRIPTION 24 NO.1294; SCHOONER; SUNK 1924; POSITION ACCURACY 1-3 MIL",42.334264,-70.948103
-7897597.51460735,5211225.99904097,80,2057,ACTIVE,A,13270,Low,Direct,0,,,"HISTORY NM DATED 7/25/21 (NOT PRESENTLY CHARTED). (NOTE: POSSIBLY COMPLETED BY WHITING). UP 7/2/03, SJV) DESCRIPTION 24 NO.1291; SCHOONER; SUNK 1921; POSITION ACCURACY WITHIN",42.334542,-70.945325
-7899143.63153704,5211560.61466766,81,2060,SCRIBBE,A,13270,High,Unknown,0,,,"HISTORY CL867/60--SPECIAL PROJECT REPORT 10-60 WIRE DRAG; ITEM 1, FIRM HANG AT POS. 42-20-12N, 70-57-35W 40 FT. CLEARED TO 39 FT. FE5/60--SEE CL867/60",42.336764,-70.959214
-7901107.1966836,5211644.19505586,82,2061,STARFISH,A,13270,High,Direct,0,,,"HISTORY CL867/60--SPECIAL PROJECT 10-60 WIRE DRAG; ITEM 3, FIRM HANG AT POSITION 42-20-14N, 70-50-38.5W 36 FT CLEARED TO 35 FT PICKED UP A SAILBOAT MAST ON DRAG.",42.337319,-70.976853
-7868375.24814046,5211811.66080803,83,2062,SAM MENGEL,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.253; BARGE; SUNK 10/16/35; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH U.S. ENGINEERS, BOSTON, MASS; POS.42-20-16N, 70-41W",42.338431,-70.682817
-7868375.24814046,5211811.66080803,84,2063,SAN MENGEL,A,13267,Poor,Unknown,0,,,,42.338431,-70.682817
-7867973.2733376,5212062.56170582,85,2064,C.H. SPRAGUE,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO.223; TUG; SUNK 10/5/31; POSITION ACCURACY WITHIN 1 MILE; REPORTED THRU ESF 27 NO.547; TUG; SUNK 10/5/31,42.340097,-70.679206
-7831268.10821356,5212313.6213825,86,2065,LEAH F,A,13267,Low,Unknown,0,,,"DESCRIPTION 01 1950 24 NO.8403; TRAWLER 179 GT, SUNK 6/4/49 BY MARINE CASUALTY, POSITION ACCURACY 3-5 MILES.",42.341764,-70.349478
-7867849.48604952,5212690.1442239,87,2066,ROXANA,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.222; YACHT; SUNK 9/10/35; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH EASTERN SEA FRONTIER 27 NO.156; YCT, SUNK 9/10/35",42.344264,-70.678094
-7867818.6505457,5212815.6054733,88,2067,ROXANA,A,13267,Poor,Unknown,0,,,,42.345097,-70.677817
-7896577.0485838,5213192.14858689,89,2068,UNKNOWN,A,13270,Low,Unknown,0,,,"HISTORY NM DATED 10/30/28 (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV) DESCRIPTION 24 NO.1295; BARGE; SUNK 1928, POSITION ACCURACY 1-3 MILES; SUBSEQUENTLY",42.347597,-70.936158
-7868529.87103085,5213401.36428918,90,2069,BLUEJAY,A,13200,Low,Unknown,0,,,DESCRIPTION 24 NO.221; TUG; SUNK 10/10/31; POSITION ACCURACY WITHIN 1 MILE. 27 NO.155; TUG; SUNK 10/10/31; REPORTED THROUGH EASTERN SEA FRONTIER,42.348986,-70.684206
-7871776.95033239,5213568.7089599,91,2070,EVANS,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.240; BARGE; SUNK 6/28/35; POSITION ACCURACY WITHIN 1 MILE, REPORTED THROUGH 1ST ND HQ 9/20/42 27 NO.565; SUNK 6/28/35",42.350097,-70.713375
-7896360.64343864,5213568.70791091,92,2071,UNKNOWN,A,13270,Low,Not Provided,0,,,"HISTORY NM DATED 7/18/45 (NOT PRESENTLY CHARTED). (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV) DESCRIPTION 24 NO.1280; POSITION ACCURACY WITHIN 1 MILE; LEAST DEPTH 33 FT",42.350097,-70.934214
-7870694.70189766,5213819.80707981,93,2072,UNKNOWN,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.252; BARGE; SUNK 7/26/30; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH U.S. ENGINEERS, BOSTON, MASS. 27 NO.656; SUNK 7/26/30; CONCRETE SCOW.",42.351764,-70.703653
-7872086.19599711,5213987.15922547,94,2073,MCGOWEN,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO.239; BARGE; SUNK 8/8/30; POS. ACCURACY WITHIN 1 MILE; REPORTED THROUGH 1ST ND WRECK LIST 9/20/42. 27 NO.564; SUNK 8/8/30,42.352875,-70.716153
-7870230.83346049,5214614.86940295,95,2074,RELIANCE,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO.238; BARGE; SUNK 8/3/33; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH FIRST NAVAL DISTRICT HEADQUARTERS-WRECK LIST 9/20/42. 27 NO.562; SUNK 8/3/33.,42.357042,-70.699486
-7870694.70193115,5214614.86938327,96,2075,BEATRICE,A,13200,Low,Unknown,0,,,"DESCRIPTION 24 NO.237; TUG; SUNK 4/27/35; POSITION ACCURACY WITHIN 1 MILE; REPORTED THRU 1ST ND 9/20/42. 27 NO.561; TUG; SUNK 4/27/25, REPORTED THROUGH 1ST NAVA",42.357042,-70.703653
-7865746.88291453,5215033.21546638,97,2076,UNKNOWN,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO. 236; BARGE; SUNK 5/26/32; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH FIRST NAVAL DISTRICT HEADQUARTERS-WRECK LIST 9/20/42. 27 NO.560; SUNK 5/26/32.,42.359819,-70.659206
-7864819.14599075,5215451.73052493,98,2077,ANNIE CONANT,A,13200,Low,Unknown,0,,,DESCRIPTION 24 NO.235; BARGE; SUNK 4/1/36; POSITION ACCURACY WITHIN 1 MILE. 27 NO.559; LIGHTER; SUNK 4/1/36; REPORTED THROUGH 1ST NAVAL DISTRICT. WRECK LIST OF 9/20/42,42.362597,-70.650872
-7867292.88852865,5215451.73042019,99,2078,JOEL COOK,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO.234; BARGE SUNK 8/18/38; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH 1ST ND HQ WRECK-LIST 9/20/42 27 NO.558; SUNK 8/18/38,42.362597,-70.673094
-7866148.85775436,5215660.99491753,100,2079,VESTA,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.249; TUG; SUNK 4/26/38; POSITION ACCURACY WITHIN 1 MILE; REPORTED THRU COE BOSTON. 27 NO.653; TUG, SUNK 4/26/38",42.363986,-70.662817
-7866148.85775436,5215660.99491753,101,2080,WM H YERKES JR,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.250; TUG; SUNK 4/26/38; POSITION ACCURACY WITHIN 1 MILE; REPORTED BY COE BOSTON 27 NO.654; TUG, SUNK 4/26/38; NAME: WILLIAM H. YERKES JR.",42.363986,-70.662817
-7893670.38452591,5216037.65127876,102,2081,UNKNOWN,A,13270,Low,Not Provided,0,,,"DESCRIPTION 24 NO.1296; SUNK 1937 BY MARINE CASUALTY; POSITION ACCURACY 1-3 MILES; REPORTED THROUGH CGS SURVEY (REG. NO. NOT ASCERTAINED). (NOT PRESENTLY CHARTED). (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV)",42.366486,-70.910047
-7766330.41861423,5216079.99382628,103,2082,U-857,A,13260,Low,Unknown,0,,,"02082 DESCRIPTION 24 NO.33; SUBMARINE, 740 GT; SUNK 4/7/45; POSITION ACCURACY 3-5 MILE 58 SURVEY REQUIREMENTS NOT DETERMINED",42.366767,-69.766133
-7874559.93862303,5216079.53733855,104,2083,W.A.MARSHALL,A,13200,Low,Unknown,0,,,"DESCRIPTION 24 NO.232; BARGE SUNK 1/8/22; POSITION ACCURACY WITHIN 1 MILE. 27 NO.556; BARGE; SUNK 1/8/22; REPORTED THROUGH 1ST NAVAL DISTRICT,WRECK LIST OF 9/20/42",42.366764,-70.738375
-7884053.37923813,5216079.5369341,105,2084,SHAG,A,13270,Low,Direct,0,,1955,"HISTORY NM38/1955(4256)--9/17/55; SCHOONER SHAG (35FT LONG), LIES SUNK IN LAT42/22/00N, LONG 70/49/27N (PA) (NAD27). F00206WD/1966-- WRECK NOT ADDRESSED, HOWEVER THE GENERAL AREA OF A",42.366764,-70.823656
-7872271.65442851,5216330.70212082,106,2086,COYOTE,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.219; CARGO; SUNK 1/11/32; POSITION ACCURACY WITHIN 1 MILE; REPORTED THRU ESF RECORDS; POS. LAT. 42/22/06N, LONG. 70/43/06W. 27 NO.153; CARGO, SUNK 1/11/32",42.368431,-70.717819
-7894196.03534485,5216288.81482968,107,2087,UNKNOWN,A,12270,Low,Scaled,,,,"DESCRIPTION 24 NO.1279: POSITION ACCURACY WITHIN 1 MILE: REPORTED THROUGH CGS SURVEY, DATED 1945. (NOT PRESENTLY CHARTED). (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV)",42.368153,-70.914769
-7861324.93738194,5216330.70258457,108,2088,KING PHILLIP,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.220; PASSENGER; SUNK 4/7/35; POSITION ACCURACY WITHIN 1 MILE REPORTED THRU ESF, POS.42-22-03N, 70-37-11W. 27 NO.154; SMA",42.368431,-70.619483
-7894165.19983754,5216330.70118636,109,2090,USS YMSR14,A,12270,Poor,Scaled,,,,"DESRIPTION 20 SANK JAN. 11, 1945, 4,025 YARDS, 275.5 DEGS. FROM GRAVES LIGHT; 33 FEET OVER WRECK; 207 TONS. (NOT PRESENTLY CHARTED). (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/3/03, SJV)",42.368431,-70.914492
-7894659.90382431,5216498.09776699,110,2092,HERCULES,A,13270,Low,Unknown,0,,,"HISTORY NM DATED 5/23/27 (NOT PRESENTLY CHARTED). (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV) DESCRIPTION 24 NO.1290; SUNK 1917, POSITION ACCURACY WITHIN 1 MILE.",42.369542,-70.918936
-7864479.06490312,5217084.08581844,111,2095,JOSEPH ROSS,A,13267,Low,Unknown,0,,,HISTORY LNM DATED 10/19/50 DESCRIPTION 24 NO.992; TUG; SUNK 5/4/44; POSITION ACCURACY WITHIN 1 MILE.,42.373431,-70.647817
-7872828.25209726,5217084.08546437,112,2096,USS EAGLE BOAT NO.42,A,13267,Poor,Unknown,0,,,,42.373431,-70.722819
-7891258.20173356,5217125.82386991,113,2098,UNKNOWN,A,13270,Low,Unknown,0,,,"HISTORY NM DATED 3/21/09 (NOT PRESENTLY CHARTED). (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV) DESCRIPTION 24 NO.1287; SUNK 1908; POSITION ACCURACY WITHIN 1 MILE",42.373708,-70.888378
-7872797.4165917,5217167.71471756,114,2099,EAGLE BOAT NO.42,A,13200,Low,Unknown,0,,,DESCRIPTION 24 NO.218; PATROL; SUNK 6/15/31; POSITION ACCURACY WITHIN 1 MILE; REPORTED THRU ESF. 27 NO.152; SUNK 6/15/31; REPORTED THROUGH EASTERN SEA FRON,42.373986,-70.722542
-7892711.478167,5217209.60411299,115,2101,LYNNE,A,13270,Low,Unknown,0,,,"HISTORY NM DATED 9/12/52 (NOT PRESENTLY CHARTED). (POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV) DESCRIPTION 24 NO.1283; TRAWLER; POSITION ACCURACY WITHIN 1 MILE AT 42-22",42.374264,-70.901433
-7865437.63739055,5217963.0586166,116,2102,WAVE,A,13200,Low,Unknown,0,,,DESCRIPTION 24 NO.230; TRAWLER; SUNK 9/21/36; POSITION ACCURACY WITHIN 1 MILE. 27 NO.554; TRAWLER; SUNK 9/21/36; REPORTED THROUGH 1ST NAVAL DISTRICT WRECK LIST 9/20/42,42.379264,-70.656428
-7865592.2602194,5218088.58976679,117,2103,ETHEL N.,A,13200,Low,Unknown,0,,,"DESCRIPTION 24 NO.229; SCHOONER; SUNK 12/31/30; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH NAVAL DISTRICT HEADQUARTERS 9/20/42; POSITION LAT 42-22-45N, LONG 70-31-30W.",42.380097,-70.657817
-7892495.40702317,5218591.03131449,118,2105,TOLEDO,A,13270,Low,Unknown,0,,,"HISTORY NM DATED 6/6/32 (NOT PRESENTLY CHARTED). POSSIBLY COMPLETED BY WHITING. (UP 7/2/03, SJV) DESCRIPTION 24 NO.1286; DREDGE; SUNK 1931; POSITION ACCURACY WITHIN 1 MILE.",42.383431,-70.899492
-7894350.65826642,5218591.03123489,119,2106,WINIFRED SHERIDAN,A,13270,Low,Unknown,0,,,"DESCRIPTION 27 NO.150; 934 NT. SUNK BEFORE WWII. (NOT PRESENTLY CHARTED). (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/3/03, SJV)",42.383431,-70.916158
-7894350.65826642,5218591.03123489,120,2107,W SHERIDAN,A,13270,Low,Unknown,0,,,"DESCRIPTION 24 NO. 216; 934 GT; POSITION ACCURACY 1-3 MILES; SUNK BEFORE WWII; FULL NAME WINIFRED SHERIDAN. (NOT PRESENTLY CHARTED; SEE AWOIS #2106). (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/3/03, SJV)",42.383431,-70.916158
-7858263.65050622,5219386.34528894,121,2111,OCEAN,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.215; TRAWLER, SUNK 4/26/38; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH EASTERN SEA FRONTIER 27 NO.149; TRW, SUNK 4/26/38",42.388708,-70.591983
-7894609.81016572,5219519.58057402,122,2112,ARCO NO. 8,A,13270,High,Direct,53,Feet and tenths,,"HISTORY NM48/50-- MASSACHUSETTS-BOSTON HARBOR APPROACH-BROAD SOUND-WRECK LIGHTED BUOY ESTABLISHED; ARCO WRECK LIGHTED BUOY ""WRA"", PAINTED WITH RED & BLACK HORIZONTAL BANDS SHOWING AN INTERRUPTED QUICK FLASHING RED LIGHT HAS BEEN ESTABLISHED 5360 YA",42.389592,-70.918486
-7894609.81016572,5219519.58057402,123,2113,ARCO 8,A,13270,High,Direct,53,Feet and tenths,,"HISTORY NM DATED 11/28/50 (SEE AWOIS ITEM #2112 FOR COMPLETE HISTORY) (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV) H10994/01-- OPR-A397-WH; 200% SIDE SCAN SONAR LOCATED ITEM. SWMB OBTAINED A LD OF 53 FEET IN LAT. 42-23-21.66N,",42.389592,-70.918486
-7867292.88871359,5219846.95441577,124,2114,MARY A WHITE,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.227; SCHOONER, 90 GT; SUNK 6/30/40; POSITION ACCURACY WITHIN 1 MILE. REPORTED THROUGH 1ST NAVAL DISTRICT HQ WRECK LIST 9/20/42 27 NO.551; SUNK 7/1/40.",42.391764,-70.673094
-7891251.07739765,5219801.73549941,125,2115,UNKNOWN,A,13270,High,Direct,82,Feet and tenths,,"HISTORY NM DATED 1/24/45. (NOT PRESENTLY CHARTED). (NOTE: POSSIBLY COMPLETED BY WHITING). (UP 7/2/03, SJV) H10994/01-- OPR-A397-WH; SIDE SCAN SONAR IDENTIFIED A CONTACT. DIVERS DESCRIBE LARGE TIMBERS WITH NO VERTICAL STRUCTURE. SWMB OBTAINED A",42.391464,-70.888314
-7865221.12099954,5220098.21920937,126,2116,MIST,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.214; TRAWLER; SUNK 4/8/36; POSITION ACCRRACY WITHIN 1 MILE; REPORTED THROUGH ESF RECORDS. 27 NO.148; TRW, SUNK 4/8/36",42.393431,-70.654483
-7888351.53769179,5220363.65867456,127,2117,ROMANCE,A,13270,High,Direct,59,Feet and tenths,,"H10995/03 -- A WRECK WITH A DEPTH OF 59-FT WAS LOCATED BY THE HYDROGRAPHER IN LATITUDE 42°23'42.69 N, LONGITUDE 070°51'49.65 W. IT IS RECOMMENDED THAT THE CHARTED DANGEROUS SUNKEN WRECK CLEARED TO 54-FT BE DELETED AND A DANGEROUS WRECK WITH A DEPTH OF 5",42.395192,-70.862267
-7859098.54703386,5221103.04354305,128,2119,YF 415,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO.1124; PATROL; 315 GT; SUNK 5/11/44 BY MARINE CASUALTY; POSITION ACCURACY 1-3 MILES 62,42.400097,-70.599483
-7864664.52345054,5222191.7985747,129,2121,MASSACOIT,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.212; CARGO; SUNK 1/22/31; POS. ACCURACY WITHIN 1 MILE; REPORTED THROUGH EASTERN SEA FRONTIER. 27 NO.146; CARGO, SUNK 1/22/31",42.407319,-70.649483
-7864819.14628117,5222359.44967255,130,2122,CONFIDENCE,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO.248; TUG; SUNK 11/05/40; POS. ACCURACY WITHIN 1 MILE; REPORTED THRU COE BOSTON. 27 NO.652; SAME AS DOC.24,42.408431,-70.650872
-7887702.09971619,5223825.31633354,131,2124,HERBERT,A,13267,Low,Direct,0,,,"H10995/03 -- THIS CHARTED WRECK DEPTH UNKNOWN, IN LATITUDE 42°25'05.35N, LONGITUDE 070°51'23.16""W, WAS INVESTIGATED BY THE HYDROGRAPHER. A WRECK WITH A DEPTH OF 97-FT WAS LOCATED IN LATITUDE 42°24'58.99N, LONGITUDE 070°51'32.53""W. IT IS RECOMMENDED THA",42.418153,-70.856433
-7861974.37592353,5226296.93925951,132,2125,GALE,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO.211; TRAWLER; SUNK 4/27/37; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH ESF. 27 NO.145; TRW; SUNK 4/27/37,42.434542,-70.625317
-7867014.9241607,5227134.8341501,133,2126,VAN,A,13200,Low,Unknown,0,,,"DESCRIPTION 24 NO.210; CARGO; SUNK 5/16/35; POSITION ACCURACY WITHIN 1 MILE 27 NO.143; FTR., REPORTED THRU ESF ANTI-SUBM. WARFARE UNIT",42.440097,-70.670597
-7893290.11761139,5229900.33860644,134,2127,UNKNOWN,A,13260,Low,Scaled,0,,,02127 HISTORY NM27/56--AUX. YAWL; 40-50 FT. L; IN 34 FT. SURVEY REQUIREMENTS NOT DETERMINED,42.458428,-70.906631
-7877652.50701806,5230361.31042418,135,2128,UNKNOWN,A,13260,Low,Scaled,0,,,HISTORY NM34/18,42.461483,-70.766156
-7856872.15687567,5230403.71272932,136,2129,AUGUSTA SNOW,A,13267,Low,Unknown,0,,,HISTORY LNM DATED 10/19/50 DESCRIPTION 24 NO.991; SANK 6/5/40; POSITION ACCURACY WITHIN 1 MILE,42.461764,-70.579483
-7634599.56566984,5231159.43442669,137,2130,LILLIAN E. KERR,A,13200,Low,Not Provided,0,,,"02130 DESCRIPTION 24 NO.270; TRAWLER, 521 GT; SUNK 11/13/42 BY MARINE CASUALTY; POSITION ACCURACY 1-3 MILES; REPORTED THROUGH 1 ND WK LIST 2/1/43 27 NO.665; SUNK 11/13/42.",42.466772,-68.582775
-7872828.25275574,5232666.95661989,138,2131,UNKNOWN,A,13200,Low,Scaled,0,,,HISTORY H9064/69--OPR-473; BOATSHEET.,42.476761,-70.722819
-7467614.70825323,5236191.87440108,139,2132,AEOLUS,A,13260,Low,Unknown,0,,,"DESCRIPTION 24 NO.267; TRAWLER, 41 GT, SUNK 6/3/42 BY SUBMARINE; POSITION ACCURACY 1-3 MILES; SOURCE, 1ST NAVAL DIST. WK. LIST 9/20/42; POSITION 42-30N, 67-05W.",42.500111,-67.082725
-7838689.67078076,5236189.74633628,140,2133,RESTLESS,A,13267,High,Unknown,0,,,DESCRIPTION 24 NO.224; TRAWLER; SUNK 10/4/42 BY SUBMARINE; POSITION ACCURACY 1-3 MILES; REPORTED THROUGH FIRST NAVAL DISTRICT HEADQUARTERS 10/5/42. 27 NO.548; SUNK 10/4/42. OPR-A397-TJ-03-- Feature is,42.500097,-70.416147
-7870230.8343712,5236189.29203868,141,2134,JAMES L. MALLOY,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO.209; 174 GT; POSITION ACCURACY 1-3 MILES; REPORTED THROUGH OCGR 27 NO.142; 174 NT; SUNK BEFORE WWII.,42.500094,-70.699486
-7881363.12107319,5236189.29156289,142,2135,NORSEMAN,A,13267,Poor,Unknown,0,,,,42.500094,-70.799489
-7881140.48231232,5243095.42116786,143,2136,UNKNOWN,A,13260,Low,Scaled,0,,,02136 HISTORY BP59949 SURVEY REQUIREMENTS NOT DETERMINED,42.545817,-70.797489
-7677273.57312153,5243743.05812781,144,2137,DAYTONA,A,13200,Low,Unknown,0,,,"DESCRIPTION 24 NO.8146; CARGO, 3344 GT,SUNK 12/21/55 55 SURVEY REQUIREMENTS NOT DETERMINED",42.550103,-68.966122
-7820136.15676681,5243742.14571633,145,2138,NATALIE HAMMOND,A,13267,Low,Unknown,0,,,"DESCRIPTION 24 NO.207; SCHOONER, SUNK 7/29/37; POS. ACCURACY 1-3 MILES; REPORTED THROUGH OLD COAST GUARD RECORDS. 27 NO.137; 110 NT SUNK 7/29/37.",42.550097,-70.249478
-7365568.43159663,5253824.06687968,146,2141,ROB ROY,A,13260,Low,Unknown,0,,,02141 DESCRIPTION 24 NO.263; 111 GT; SUNK 8/3/18 BY SUBMARINE; POSITION ACCURACY 1-3 MILES IN 100 FATHOMS; REPORTED THROUGH OLD COAST GUARD RECORDS 27 NO.135; SUNK BEFORE WWII IN 100 FMS.,42.616781,-66.166028
-7844812.57979684,5261135.20127389,147,2142,UNKNOWN,A,13278,Low,Unknown,0,,,HISTORY NM DATED 4/4/49 DESCRIPTION 24 NO.545; TRAWLER; SUNK 1949 BY MARINE CASUALTY; POSITION ACCURACY WITHIN 1 MILE.,42.665094,-70.47115
-7855975.8133909,5262439.04165956,148,2143,CALIFORNIA II,A,13267,Low,Unknown,0,,,HISTORY NM DATED 10/30/55 DESCRIPTION 24 NO.1630; TRAWLER; SUNK 1955; POSITION ACCURACY WITHIN 1 MILE.,42.673706,-70.571431
-7857429.08984216,5262901.60635637,149,2144,CHARLES S. HAIGHT,A,13278,Poor,Unknown,0,,,,42.676761,-70.584486
-7828299.88652952,5265173.12300442,150,2145,ALDEN,A,13267,Low,Unknown,0,,,DESCRIPTION 24 NO.8638; TRAWLER; SUNK 1957; DEMOLISHED; POSITION ACCURACY WITHIN 1 MILE; REPORTED THROUGH H.O. FILE DOCUMENT DATED 2/25/57.,42.691761,-70.322814
-7579866.53846706,5274013.33730012,151,2146,MEDFORD,A,13260,Low,Not Provided,0,,,"02146 DESCRIPTION 01 DATED 1946 24 NO.8409; TRAWLER, 243 GT; SUNK 11/21/45 BY MARINE CASUALTY, POS. ACCURACY 5-10 MILES.",42.750103,-68.0911
-7719947.58158302,5281595.23768475,152,2149,ROBERT AND RICH,A,13260,Poor,Unknown,0,,,"02149 DESCRIPTION 24 NO.651; TRAWLER, 140 GT; SUNK 7/22/18 BY SUBMARINE; POS. ACCURACY UNCERTAIN; LOCATED 7/22/18 60 DATED 1923",42.800097,-69.349469
-7860026.84317342,5282605.87691847,153,2150,PILE DRIVER N,A,13278,Low,Not Provided,0,,,02150 HISTORY LNM DATED 10/19/50 DESCRIPTION 24 NO.1125; SUNK 2/13/42; POSITION ACCURACY WITHIN 1 MILE SURVEY REQUIREMENTS NOT DETERMINED,42.806758,-70.607822
-7094681.93496206,5301850.01465714,154,2170,A.G. HOLLAND,A,13009,Low,Unknown,0,,,"02170 DESCRIPTION 24 NO.1456; SCHOONER,100 GT, POSITION ACCURACY 3-5 MILES, SUNK 8/5/18 BY SUBMARINE 60",42.933456,-63.732614
-7094681.93496206,5301850.01465714,155,2171,G.M. HOLLETT,A,13009,Low,Unknown,0,,,"02171 DESCRIPTION 24 NO.1457; SCHOONER, 203 GT; SUNK 8/5/18 BY SUBMARINE; POSITION ACCURACY 3-5 MILES 60",42.933456,-63.732614
-7874313.48086208,5302224.93914791,156,2172,UNKNOWN,A,13278,Low,Unknown,0,,,"02172 HISTORY NM19/44--6 SPECIAL PURPOSE MOORINGS TEMPORARILY EST. AT 42-56-09N, 70-44-12W, MARKED WITH BUOYS. NM34/44--MOORINGS DISCONTINUED, FLOAT LEFT TO MARK A WRECK",42.935922,-70.736161
-7847967.26571884,5304379.76178056,157,2173,WILLIAM A. MACHEN,A,13275,Poor,Unknown,0,,,"DESCRIPTION 27 NO.666; CARGO 3922 GT SUNK 7/7/42 AT POS. LAT.42-57N, LONG.70-30-48W. NAME: WILLIAM H. MACHEN SURVEY REQUIREMENTS NOT DETERMINED",42.950092,-70.499489
-7849451.48898051,5304379.7617169,158,2174,WM H MACHEN,A,13278,Low,Unknown,0,,,02174 DESCRIPTION 24 NO.196; CARGO; 3922 GT; SUNK 7/7/42 BY MARINE CASUALTY; POSITION ACCURACY WITHIN 1 MILE; REPORTED THRU 1 ND. SURVEY REQUIREMENTS NOT DETERMINED,42.950092,-70.512822
-7867448.51701347,5304505.99381029,159,2175,UNKNOWN,A,13260,Low,Unknown,0,,,"02175 HISTORY CL347/58--NO.8896; POSITION ACCURACY 1-3 MILES; REPORTED THROUGH CGS SURVEY, 5/3/46; H7140/47--HT-248; NOT FOUND, NOT MENTIONED SURVEY REQUIREMENTS LIMITED",42.950922,-70.674492
-7228447.85507535,5309155.88870163,160,2177,KITTY BROOK,A,13009,Low,Not Provided,0,,,"02177 DESCRIPTION 24 NO.188; CARGO, 4031 GT; SUNK 5/10/42 BY SUBMARINE; POSITION ACCURACY 1-3 MILES; IN 40 FATHOMS; REPORTED THROUGH ROYAL CANADIAN NAVY-WRECK LIST OF 12/9/42.",42.981488,-64.934253
-7859099.55281843,5313255.1902796,161,2178,SAMUEL J. GAUCHER,A,13260,Poor,Unknown,0,,,AWOIS 2178 SURVEY REQUIREMENT COMMENTS ITEM IS NOT CHARTED AND FALLS OUTSIDE SURVEY LIMITS. INVESTIGATE ONLY IF DETECTED DURING THE COURSE OF MAIN-SCHEME HYDROGRAPHY.,43.008422,-70.599492
-7749633.71796346,5314524.73634188,162,2179,STEWART SALTER,A,13260,Low,Unknown,0,,,"02179 DESCRIPTION 24 NO.200; SCHOONER, 213 GT; SUNK 5/15/38; POSITION ACCURACY 1-3 MILES REPORTED IN 84 FATHOMS THROUGH ROYAL CANADIAN NAVY-WRECK LIST OF 12/9/42 27 NO.722; SCH, SUNK 5/15/38 IN 84 FMS. NAME: STEWART T. SALTER.",43.016761,-69.616144
-7848524.19782561,5316343.09985975,163,2181,EMPIRE KNIGHT,A,13260,Low,Unknown,0,,,"HISTORY NM 40/44 DESCRIPTION 24 NO.204; CARGO, 7244 GT,SUNK 2/11/44 BY MARINE CASUALTY; POS. ACCURACY WITHIN 1 MILE; COVERED 150 FT IN 210 FT; REPORTED THROUGH EASTERN",43.028703,-70.504492
